00401211#0|jnz 401218||eax:00000004, ebx:7ffdd000, ecx:00000068, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401218#0|jmp 4011ed||eax:00000004, ebx:7ffdd000, ecx:00000068, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011ed#0|mov eax, [ebp-4]|R4@[0012fecc]=00000004|eax:00000004, ebx:7ffdd000, ecx:00000068, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f0#0|add eax, 1||eax:00000004, ebx:7ffdd000, ecx:00000068, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f3#0|mov [ebp-4], eax|W4@[0012fecc]=00000005|eax:00000005, ebx:7ffdd000, ecx:00000068, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f6#0|mov ecx, [ebp-4]|R4@[0012fecc]=00000005|eax:00000005, ebx:7ffdd000, ecx:00000068, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f9#0|cmp ecx, [40aca0]|R4@[0040aca0]=00000040|eax:00000005, ebx:7ffdd000, ecx:00000005, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011ff#0|jnl 40121a||eax:00000005, ebx:7ffdd000, ecx:00000005, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401201#0|movsx edx, [ebp+8]|R1@[0012fed8]=53      |eax:00000005, ebx:7ffdd000, ecx:00000005, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401205#0|mov eax, [ebp-4]|R4@[0012fecc]=00000005|eax:00000005, ebx:7ffdd000, ecx:00000005, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401208#0|movsx ecx, [eax+40a000]|R1@[0040a005]=6c      |eax:00000005, ebx:7ffdd000, ecx:00000005, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
0040120f#0|cmp edx, ecx||eax:00000005, ebx:7ffdd000, ecx:0000006c, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401211#0|jnz 401218||eax:00000005, ebx:7ffdd000, ecx:0000006c, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401218#0|jmp 4011ed||eax:00000005, ebx:7ffdd000, ecx:0000006c, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011ed#0|mov eax, [ebp-4]|R4@[0012fecc]=00000005|eax:00000005, ebx:7ffdd000, ecx:0000006c, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f0#0|add eax, 1||eax:00000005, ebx:7ffdd000, ecx:0000006c, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f3#0|mov [ebp-4], eax|W4@[0012fecc]=00000006|eax:00000006, ebx:7ffdd000, ecx:0000006c, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f6#0|mov ecx, [ebp-4]|R4@[0012fecc]=00000006|eax:00000006, ebx:7ffdd000, ecx:0000006c, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f9#0|cmp ecx, [40aca0]|R4@[0040aca0]=00000040|eax:00000006, ebx:7ffdd000, ecx:00000006, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011ff#0|jnl 40121a||eax:00000006, ebx:7ffdd000, ecx:00000006, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401201#0|movsx edx, [ebp+8]|R1@[0012fed8]=53      |eax:00000006, ebx:7ffdd000, ecx:00000006, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401205#0|mov eax, [ebp-4]|R4@[0012fecc]=00000006|eax:00000006, ebx:7ffdd000, ecx:00000006, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401208#0|movsx ecx, [eax+40a000]|R1@[0040a006]=78      |eax:00000006, ebx:7ffdd000, ecx:00000006, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
0040120f#0|cmp edx, ecx||eax:00000006, ebx:7ffdd000, ecx:00000078, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401211#0|jnz 401218||eax:00000006, ebx:7ffdd000, ecx:00000078, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401218#0|jmp 4011ed||eax:00000006, ebx:7ffdd000, ecx:00000078, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011ed#0|mov eax, [ebp-4]|R4@[0012fecc]=00000006|eax:00000006, ebx:7ffdd000, ecx:00000078, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f0#0|add eax, 1||eax:00000006, ebx:7ffdd000, ecx:00000078, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f3#0|mov [ebp-4], eax|W4@[0012fecc]=00000007|eax:00000007, ebx:7ffdd000, ecx:00000078, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f6#0|mov ecx, [ebp-4]|R4@[0012fecc]=00000007|eax:00000007, ebx:7ffdd000, ecx:00000078, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f9#0|cmp ecx, [40aca0]|R4@[0040aca0]=00000040|eax:00000007, ebx:7ffdd000, ecx:00000007, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011ff#0|jnl 40121a||eax:00000007, ebx:7ffdd000, ecx:00000007, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401201#0|movsx edx, [ebp+8]|R1@[0012fed8]=53      |eax:00000007, ebx:7ffdd000, ecx:00000007, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401205#0|mov eax, [ebp-4]|R4@[0012fecc]=00000007|eax:00000007, ebx:7ffdd000, ecx:00000007, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401208#0|movsx ecx, [eax+40a000]|R1@[0040a007]=4e      |eax:00000007, ebx:7ffdd000, ecx:00000007, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
0040120f#0|cmp edx, ecx||eax:00000007, ebx:7ffdd000, ecx:0000004e, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401211#0|jnz 401218||eax:00000007, ebx:7ffdd000, ecx:0000004e, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401218#0|jmp 4011ed||eax:00000007, ebx:7ffdd000, ecx:0000004e, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011ed#0|mov eax, [ebp-4]|R4@[0012fecc]=00000007|eax:00000007, ebx:7ffdd000, ecx:0000004e, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f0#0|add eax, 1||eax:00000007, ebx:7ffdd000, ecx:0000004e, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f3#0|mov [ebp-4], eax|W4@[0012fecc]=00000008|eax:00000008, ebx:7ffdd000, ecx:0000004e, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f6#0|mov ecx, [ebp-4]|R4@[0012fecc]=00000008|eax:00000008, ebx:7ffdd000, ecx:0000004e, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f9#0|cmp ecx, [40aca0]|R4@[0040aca0]=00000040|eax:00000008, ebx:7ffdd000, ecx:00000008, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011ff#0|jnl 40121a||eax:00000008, ebx:7ffdd000, ecx:00000008, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401201#0|movsx edx, [ebp+8]|R1@[0012fed8]=53      |eax:00000008, ebx:7ffdd000, ecx:00000008, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401205#0|mov eax, [ebp-4]|R4@[0012fecc]=00000008|eax:00000008, ebx:7ffdd000, ecx:00000008, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401208#0|movsx ecx, [eax+40a000]|R1@[0040a008]=2b      |eax:00000008, ebx:7ffdd000, ecx:00000008, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
0040120f#0|cmp edx, ecx||eax:00000008, ebx:7ffdd000, ecx:0000002b, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401211#0|jnz 401218||eax:00000008, ebx:7ffdd000, ecx:0000002b, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401218#0|jmp 4011ed||eax:00000008, ebx:7ffdd000, ecx:0000002b, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011ed#0|mov eax, [ebp-4]|R4@[0012fecc]=00000008|eax:00000008, ebx:7ffdd000, ecx:0000002b, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f0#0|add eax, 1||eax:00000008, ebx:7ffdd000, ecx:0000002b, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f3#0|mov [ebp-4], eax|W4@[0012fecc]=00000009|eax:00000009, ebx:7ffdd000, ecx:0000002b, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f6#0|mov ecx, [ebp-4]|R4@[0012fecc]=00000009|eax:00000009, ebx:7ffdd000, ecx:0000002b, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f9#0|cmp ecx, [40aca0]|R4@[0040aca0]=00000040|eax:00000009, ebx:7ffdd000, ecx:00000009, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011ff#0|jnl 40121a||eax:00000009, ebx:7ffdd000, ecx:00000009, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401201#0|movsx edx, [ebp+8]|R1@[0012fed8]=53      |eax:00000009, ebx:7ffdd000, ecx:00000009, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401205#0|mov eax, [ebp-4]|R4@[0012fecc]=00000009|eax:00000009, ebx:7ffdd000, ecx:00000009, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401208#0|movsx ecx, [eax+40a000]|R1@[0040a009]=79      |eax:00000009, ebx:7ffdd000, ecx:00000009, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
0040120f#0|cmp edx, ecx||eax:00000009, ebx:7ffdd000, ecx:00000079, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401211#0|jnz 401218||eax:00000009, ebx:7ffdd000, ecx:00000079, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401218#0|jmp 4011ed||eax:00000009, ebx:7ffdd000, ecx:00000079, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011ed#0|mov eax, [ebp-4]|R4@[0012fecc]=00000009|eax:00000009, ebx:7ffdd000, ecx:00000079, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f0#0|add eax, 1||eax:00000009, ebx:7ffdd000, ecx:00000079, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f3#0|mov [ebp-4], eax|W4@[0012fecc]=0000000a|eax:0000000a, ebx:7ffdd000, ecx:00000079, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f6#0|mov ecx, [ebp-4]|R4@[0012fecc]=0000000a|eax:0000000a, ebx:7ffdd000, ecx:00000079, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f9#0|cmp ecx, [40aca0]|R4@[0040aca0]=00000040|eax:0000000a, ebx:7ffdd000, ecx:0000000a, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011ff#0|jnl 40121a||eax:0000000a, ebx:7ffdd000, ecx:0000000a, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401201#0|movsx edx, [ebp+8]|R1@[0012fed8]=53      |eax:0000000a, ebx:7ffdd000, ecx:0000000a, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401205#0|mov eax, [ebp-4]|R4@[0012fecc]=0000000a|eax:0000000a, ebx:7ffdd000, ecx:0000000a, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401208#0|movsx ecx, [eax+40a000]|R1@[0040a00a]=63      |eax:0000000a, ebx:7ffdd000, ecx:0000000a, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
0040120f#0|cmp edx, ecx||eax:0000000a, ebx:7ffdd000, ecx:00000063, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401211#0|jnz 401218||eax:0000000a, ebx:7ffdd000, ecx:00000063, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401218#0|jmp 4011ed||eax:0000000a, ebx:7ffdd000, ecx:00000063, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011ed#0|mov eax, [ebp-4]|R4@[0012fecc]=0000000a|eax:0000000a, ebx:7ffdd000, ecx:00000063, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f0#0|add eax, 1||eax:0000000a, ebx:7ffdd000, ecx:00000063, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f3#0|mov [ebp-4], eax|W4@[0012fecc]=0000000b|eax:0000000b, ebx:7ffdd000, ecx:00000063, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f6#0|mov ecx, [ebp-4]|R4@[0012fecc]=0000000b|eax:0000000b, ebx:7ffdd000, ecx:00000063, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f9#0|cmp ecx, [40aca0]|R4@[0040aca0]=00000040|eax:0000000b, ebx:7ffdd000, ecx:0000000b, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011ff#0|jnl 40121a||eax:0000000b, ebx:7ffdd000, ecx:0000000b, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401201#0|movsx edx, [ebp+8]|R1@[0012fed8]=53      |eax:0000000b, ebx:7ffdd000, ecx:0000000b, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401205#0|mov eax, [ebp-4]|R4@[0012fecc]=0000000b|eax:0000000b, ebx:7ffdd000, ecx:0000000b, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401208#0|movsx ecx, [eax+40a000]|R1@[0040a00b]=51      |eax:0000000b, ebx:7ffdd000, ecx:0000000b, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
0040120f#0|cmp edx, ecx||eax:0000000b, ebx:7ffdd000, ecx:00000051, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401211#0|jnz 401218||eax:0000000b, ebx:7ffdd000, ecx:00000051, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401218#0|jmp 4011ed||eax:0000000b, ebx:7ffdd000, ecx:00000051, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011ed#0|mov eax, [ebp-4]|R4@[0012fecc]=0000000b|eax:0000000b, ebx:7ffdd000, ecx:00000051, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f0#0|add eax, 1||eax:0000000b, ebx:7ffdd000, ecx:00000051, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f3#0|mov [ebp-4], eax|W4@[0012fecc]=0000000c|eax:0000000c, ebx:7ffdd000, ecx:00000051, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f6#0|mov ecx, [ebp-4]|R4@[0012fecc]=0000000c|eax:0000000c, ebx:7ffdd000, ecx:00000051, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f9#0|cmp ecx, [40aca0]|R4@[0040aca0]=00000040|eax:0000000c, ebx:7ffdd000, ecx:0000000c, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011ff#0|jnl 40121a||eax:0000000c, ebx:7ffdd000, ecx:0000000c, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401201#0|movsx edx, [ebp+8]|R1@[0012fed8]=53      |eax:0000000c, ebx:7ffdd000, ecx:0000000c, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401205#0|mov eax, [ebp-4]|R4@[0012fecc]=0000000c|eax:0000000c, ebx:7ffdd000, ecx:0000000c, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401208#0|movsx ecx, [eax+40a000]|R1@[0040a00c]=59      |eax:0000000c, ebx:7ffdd000, ecx:0000000c, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
0040120f#0|cmp edx, ecx||eax:0000000c, ebx:7ffdd000, ecx:00000059, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401211#0|jnz 401218||eax:0000000c, ebx:7ffdd000, ecx:00000059, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401218#0|jmp 4011ed||eax:0000000c, ebx:7ffdd000, ecx:00000059, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011ed#0|mov eax, [ebp-4]|R4@[0012fecc]=0000000c|eax:0000000c, ebx:7ffdd000, ecx:00000059, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f0#0|add eax, 1||eax:0000000c, ebx:7ffdd000, ecx:00000059, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f3#0|mov [ebp-4], eax|W4@[0012fecc]=0000000d|eax:0000000d, ebx:7ffdd000, ecx:00000059, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f6#0|mov ecx, [ebp-4]|R4@[0012fecc]=0000000d|eax:0000000d, ebx:7ffdd000, ecx:00000059, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f9#0|cmp ecx, [40aca0]|R4@[0040aca0]=00000040|eax:0000000d, ebx:7ffdd000, ecx:0000000d, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011ff#0|jnl 40121a||eax:0000000d, ebx:7ffdd000, ecx:0000000d, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401201#0|movsx edx, [ebp+8]|R1@[0012fed8]=53      |eax:0000000d, ebx:7ffdd000, ecx:0000000d, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401205#0|mov eax, [ebp-4]|R4@[0012fecc]=0000000d|eax:0000000d, ebx:7ffdd000, ecx:0000000d, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401208#0|movsx ecx, [eax+40a000]|R1@[0040a00d]=47      |eax:0000000d, ebx:7ffdd000, ecx:0000000d, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
0040120f#0|cmp edx, ecx||eax:0000000d, ebx:7ffdd000, ecx:00000047, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401211#0|jnz 401218||eax:0000000d, ebx:7ffdd000, ecx:00000047, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401218#0|jmp 4011ed||eax:0000000d, ebx:7ffdd000, ecx:00000047, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011ed#0|mov eax, [ebp-4]|R4@[0012fecc]=0000000d|eax:0000000d, ebx:7ffdd000, ecx:00000047, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f0#0|add eax, 1||eax:0000000d, ebx:7ffdd000, ecx:00000047, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f3#0|mov [ebp-4], eax|W4@[0012fecc]=0000000e|eax:0000000e, ebx:7ffdd000, ecx:00000047, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f6#0|mov ecx, [ebp-4]|R4@[0012fecc]=0000000e|eax:0000000e, ebx:7ffdd000, ecx:00000047, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f9#0|cmp ecx, [40aca0]|R4@[0040aca0]=00000040|eax:0000000e, ebx:7ffdd000, ecx:0000000e, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011ff#0|jnl 40121a||eax:0000000e, ebx:7ffdd000, ecx:0000000e, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401201#0|movsx edx, [ebp+8]|R1@[0012fed8]=53      |eax:0000000e, ebx:7ffdd000, ecx:0000000e, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401205#0|mov eax, [ebp-4]|R4@[0012fecc]=0000000e|eax:0000000e, ebx:7ffdd000, ecx:0000000e, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401208#0|movsx ecx, [eax+40a000]|R1@[0040a00e]=4b      |eax:0000000e, ebx:7ffdd000, ecx:0000000e, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
0040120f#0|cmp edx, ecx||eax:0000000e, ebx:7ffdd000, ecx:0000004b, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401211#0|jnz 401218||eax:0000000e, ebx:7ffdd000, ecx:0000004b, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401218#0|jmp 4011ed||eax:0000000e, ebx:7ffdd000, ecx:0000004b, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011ed#0|mov eax, [ebp-4]|R4@[0012fecc]=0000000e|eax:0000000e, ebx:7ffdd000, ecx:0000004b, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f0#0|add eax, 1||eax:0000000e, ebx:7ffdd000, ecx:0000004b, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f3#0|mov [ebp-4], eax|W4@[0012fecc]=0000000f|eax:0000000f, ebx:7ffdd000, ecx:0000004b, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f6#0|mov ecx, [ebp-4]|R4@[0012fecc]=0000000f|eax:0000000f, ebx:7ffdd000, ecx:0000004b, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f9#0|cmp ecx, [40aca0]|R4@[0040aca0]=00000040|eax:0000000f, ebx:7ffdd000, ecx:0000000f, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011ff#0|jnl 40121a||eax:0000000f, ebx:7ffdd000, ecx:0000000f, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401201#0|movsx edx, [ebp+8]|R1@[0012fed8]=53      |eax:0000000f, ebx:7ffdd000, ecx:0000000f, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401205#0|mov eax, [ebp-4]|R4@[0012fecc]=0000000f|eax:0000000f, ebx:7ffdd000, ecx:0000000f, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401208#0|movsx ecx, [eax+40a000]|R1@[0040a00f]=61      |eax:0000000f, ebx:7ffdd000, ecx:0000000f, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
0040120f#0|cmp edx, ecx||eax:0000000f, ebx:7ffdd000, ecx:00000061, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401211#0|jnz 401218||eax:0000000f, ebx:7ffdd000, ecx:00000061, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401218#0|jmp 4011ed||eax:0000000f, ebx:7ffdd000, ecx:00000061, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011ed#0|mov eax, [ebp-4]|R4@[0012fecc]=0000000f|eax:0000000f, ebx:7ffdd000, ecx:00000061, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f0#0|add eax, 1||eax:0000000f, ebx:7ffdd000, ecx:00000061, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f3#0|mov [ebp-4], eax|W4@[0012fecc]=00000010|eax:00000010, ebx:7ffdd000, ecx:00000061, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f6#0|mov ecx, [ebp-4]|R4@[0012fecc]=00000010|eax:00000010, ebx:7ffdd000, ecx:00000061, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011f9#0|cmp ecx, [40aca0]|R4@[0040aca0]=00000040|eax:00000010, ebx:7ffdd000, ecx:00000010, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
004011ff#0|jnl 40121a||eax:00000010, ebx:7ffdd000, ecx:00000010, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401201#0|movsx edx, [ebp+8]|R1@[0012fed8]=53      |eax:00000010, ebx:7ffdd000, ecx:00000010, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401205#0|mov eax, [ebp-4]|R4@[0012fecc]=00000010|eax:00000010, ebx:7ffdd000, ecx:00000010, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401208#0|movsx ecx, [eax+40a000]|R1@[0040a010]=58      |eax:00000010, ebx:7ffdd000, ecx:00000010, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
0040120f#0|cmp edx, ecx||eax:00000010, ebx:7ffdd000, ecx:00000058, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401211#0|jnz 401218||eax:00000010, ebx:7ffdd000, ecx:00000058, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
00401218#0|jmp 4011ed||eax:00000010, ebx:7ffdd000, ecx:00000058, edx:00000053, edi:0012ff71, esi:00408145, ebp:0012fed0, esp:0012fecc
